GEOGRAPHIC_COUNTY_NAME,JURISDICTION,PRECINCT,LOCATION,GEO_LOCATION
MARQUETTE COUNTY,TILDEN TOWNSHIP ,     PRECINCT 1,"Permanent Polling Location
TILDEN TWP. HALL
3145 COUNTY ROAD PG
ISHPEMING MI 49849

Handicap Accessable:
Y
","Temporary Polling Location




Handicap Accessable: 
"
MARQUETTE COUNTY,TURIN TOWNSHIP ,     PRECINCT 1,"Permanent Polling Location
TURIN TWP HALL
17430 STATE HWY M 35
ROCK MI 49880

Handicap Accessable:
Y
","Temporary Polling Location




Handicap Accessable: 
"
MARQUETTE COUNTY,WELLS TOWNSHIP ,     PRECINCT 1,"Permanent Polling Location
WELLS TOWNSHIP COMMUNITY BUILDING
38295 COUNTY ROAD 426
ARNOLD MI 49819

Handicap Accessable:
Y
","Temporary Polling Location




Handicap Accessable: 
"
MARQUETTE COUNTY,WEST BRANCH TOWNSHIP ,     PRECINCT 1,"Permanent Polling Location
WEST BRANCH TWP HALL
1016 COUNTY ROAD 545
SKANDIA MI 49885

Handicap Accessable:
Y
","Temporary Polling Location




Handicap Accessable: 
"
MASON COUNTY,AMBER TOWNSHIP ,     PRECINCT 1,"Permanent Polling Location
AMBER TOWNSHIP HALL
171 S. AMBER ROAD
SCOTTVILLE MI 49454

Handicap Accessable:
Y
","Temporary Polling Location




Handicap Accessable: 
"
MASON COUNTY,BRANCH TOWNSHIP ,     PRECINCT 1,"Permanent Polling Location
BRANCH TOWN HALL
6532 US 10
WALHALLA MI 49458

Handicap Accessable:
Y
","Temporary Polling Location




Handicap Accessable: 
"
MASON COUNTY,CUSTER TOWNSHIP ,     PRECINCT 1,"Permanent Polling Location
CUSTER TOWNSHIP HALL
1950 E US HWY 10
CUSTER MI 49405

Handicap Accessable:
Y
","Temporary Polling Location




Handicap Accessable: 
"
MASON COUNTY,EDEN TOWNSHIP ,     PRECINCT 1,"Permanent Polling Location
EDEN TOWNSHIP HALL
3369 E. HAWLEY ROAD
SCOTTVILLE MI 49454

Handicap Accessable:
Y
","Temporary Polling Location




Handicap Accessable: 
"
MASON COUNTY,FREE SOIL TOWNSHIP ,     PRECINCT 1,"Permanent Polling Location
FREE SOIL COMM CTR
8480 N DEMOCRAT STREET
FREE SOIL MI 49411

Handicap Accessable:
Y
","Temporary Polling Location




Handicap Accessable: 
"
MASON COUNTY,GRANT TOWNSHIP ,     PRECINCT 1,"Permanent Polling Location
GRANT TOWNSHIP HALL
843  W. HOAGUE ROAD
FREE SOIL MI 49411

Handicap Accessable:
Y
","Temporary Polling Location




Handicap Accessable: 
"
MASON COUNTY,HAMLIN TOWNSHIP ,     PRECINCT 1,"Permanent Polling Location
HAMLIN TWP HALL
3775 N. JEBAVY
LUDINGTON MI 49431

Handicap Accessable:
Y
","Temporary Polling Location




Handicap Accessable: 
"
MASON COUNTY,LOGAN TOWNSHIP ,     PRECINCT 1,"Permanent Polling Location
CARR FIRE BARN
3975 S. TYNDALL ROAD
BRANCH MI 49402

Handicap Accessable:
Y
","Temporary Polling Location




Handicap Accessable: 
"
MASON COUNTY,LUDINGTON CITY ,     PRECINCT 1-1,"Permanent Polling Location
LUDINGTON CITY HALL COMM ROOM
400 S HARRISON ST
LUDINGTON MI 49431

Handicap Accessable:
Y
","Temporary Polling Location




Handicap Accessable: 
"
MASON COUNTY,LUDINGTON CITY ,     PRECINCT 2-1,"Permanent Polling Location
TRINITY EVANGELICAL CHURCH
1212 MONONA DRIVE
LUDINGTON MI 49431

Handicap Accessable:
Y
(TRINITY EVANGELICAL CHURCH)","Temporary Polling Location




Handicap Accessable: 
"
MASON COUNTY,LUDINGTON CITY ,     PRECINCT 3-1,"Permanent Polling Location
LUDINGTON CITY HALL
400 S HARRISON ST
LUDINGTON MI 49431

Handicap Accessable:
Y
","Temporary Polling Location




Handicap Accessable: 
"
MASON COUNTY,LUDINGTON CITY ,     PRECINCT 4-1,"Permanent Polling Location
DANISH BROTHERHOOD HALL
1014 S MADISON ST
LUDINGTON MI 49431

Handicap Accessable:
Y
(WEST SIDE OF MADISON NORTH OF THIRD STREET)","Temporary Polling Location




Handicap Accessable: 
"
MASON COUNTY,LUDINGTON CITY ,     PRECINCT 5-1,"Permanent Polling Location
LUDINGTON FIRE STATION
918 E TINKHAM AVE
LUDINGTON MI 49431

Handicap Accessable:
Y
","Temporary Polling Location




Handicap Accessable: 
"
MASON COUNTY,LUDINGTON CITY ,     PRECINCT 6-1,"Permanent Polling Location
EMANUEL LUTHERAN CHU
501 E DANAHER ST
LUDINGTON MI 49431

Handicap Accessable:
Y
","Temporary Polling Location




Handicap Accessable: 
"
MASON COUNTY,MEADE TOWNSHIP ,     PRECINCT 1,"Permanent Polling Location
MEADE TOWN HALL
5435 E. FREESOIL ROAD
FREESOIL MI 49411

Handicap Accessable:
N
","Temporary Polling Location




Handicap Accessable: 
"
MASON COUNTY,PERE MARQUETTE CHARTER TWP ,     PRECINCT 1,"Permanent Polling Location
P M TOWNSHIP HALL
1699 S PERE MARQUETTE HWY
LUDINGTON MI 49431

Handicap Accessable:
Y
(CORNER OF S PERE MARQUETTE HWY AND IRIS RD)","Temporary Polling Location




Handicap Accessable: 
"
MASON COUNTY,RIVERTON TOWNSHIP ,     PRECINCT 1,"Permanent Polling Location
RIVERTON TOWN HALL
2122 W. HAWLEY ROAD
SCOTTVILLE MI 49454

Handicap Accessable:
Y
","Temporary Polling Location




Handicap Accessable: 
"
MASON COUNTY,SCOTTVILLE CITY ,     PRECINCT 1,"Permanent Polling Location
SCOTTVILLE CITY HALL
105 NORTH MAIN STREET
SCOTTVILLE MI 49454

Handicap Accessable:
Y
","Temporary Polling Location




Handicap Accessable: 
"
MASON COUNTY,SHERIDAN TOWNSHIP ,     PRECINCT 1,"Permanent Polling Location
SHERIDAN TOWNSHIP HALL
6407 E. DEWEY ROAD
FOUNTAIN MI 49410

Handicap Accessable:
Y
","Temporary Polling Location




Handicap Accessable: 
"
MASON COUNTY,SHERMAN TOWNSHIP ,     PRECINCT 1,"Permanent Polling Location
SHERMAN TOWN HALL
3854 MAIN
FOUNTAIN MI 49410

Handicap Accessable:
Y
","Temporary Polling Location




Handicap Accessable: 
"
MASON COUNTY,SUMMIT TOWNSHIP ,     PRECINCT 1,"Permanent Polling Location
SUMMIT TOWNSHIP HALL
4879 W. DEREN ROAD
LUDINGTON MI 49431

Handicap Accessable:
Y
","Temporary Polling Location




Handicap Accessable: 
"
MASON COUNTY,VICTORY TOWNSHIP ,     PRECINCT 1,"Permanent Polling Location
VICTORY TOWN HALL
4411 N. STILES ROAD
SCOTTVILLE MI 49454

Handicap Accessable:
Y
","Temporary Polling Location




Handicap Accessable: 
"
MECOSTA COUNTY,AETNA TOWNSHIP ,     PRECINCT 1,"Permanent Polling Location
AETNA TWP. HALL
196 N CASS
MORLEY MI 49336

Handicap Accessable:
Y
","Temporary Polling Location




Handicap Accessable: 
"
MECOSTA COUNTY,AUSTIN TOWNSHIP ,     PRECINCT 1,"Permanent Polling Location
AUSTIN TWP. HALL
14132 PIERCE RD
STANWOOD MI 49346

Handicap Accessable:
Y
","Temporary Polling Location




Handicap Accessable: 
"
MECOSTA COUNTY,BIG RAPIDS CITY ,     PRECINCT 1,"Permanent Polling Location
MOISD CAREER CENTER
15830 190TH AVENUE
BIG RAPIDS MI 49307

Handicap Accessable:
Y
","Temporary Polling Location




Handicap Accessable: 
"
MECOSTA COUNTY,BIG RAPIDS CITY ,     PRECINCT 2,"Permanent Polling Location
BIG RAPIDS CITY HALL
226 N. MICHIGAN AVENUE
BIG RAPIDS MI 49307

Handicap Accessable:
Y
","Temporary Polling Location




Handicap Accessable: 
"
MECOSTA COUNTY,BIG RAPIDS TOWNSHIP ,     PRECINCT 1,"Permanent Polling Location
BIG RAPIDS TWP HALL
14212 NORTHLAND DR
BIG RAPIDS MI 49307

Handicap Accessable:
Y
","Temporary Polling Location




Handicap Accessable: 
"
MECOSTA COUNTY,CHIPPEWA TOWNSHIP ,     PRECINCT 1,"Permanent Polling Location
CHIPPEWA TWP COMM CT
10467 19 MILE RD
RODNEY MI 49342

Handicap Accessable:
Y
","Temporary Polling Location




Handicap Accessable: 
"
MECOSTA COUNTY,COLFAX TOWNSHIP ,     PRECINCT 1,"Permanent Polling Location
COLFAX TWP. HALL
14428 157TH AVE
BIG RAPIDS MI 49307

Handicap Accessable:
Y
","Temporary Polling Location




Handicap Accessable: 
"
MECOSTA COUNTY,DEERFIELD TOWNSHIP ,     PRECINCT 1,"Permanent Polling Location
DEERFIELD TWP. HALL
396 E FOURTH ST
MORLEY MI 49336

Handicap Accessable:
Y
","Temporary Polling Location




Handicap Accessable: 
"
MECOSTA COUNTY,FORK TOWNSHIP ,     PRECINCT 1,"Permanent Polling Location
FORK TOWNSHIP COMMUNITY CENTER
3265 20 MILE RD
BARRYTON MI 49305

Handicap Accessable:
Y
","Temporary Polling Location




Handicap Accessable: 
"
MECOSTA COUNTY,GRANT TOWNSHIP ,     PRECINCT 1,"Permanent Polling Location
GRANT TWP. HALL
14982 21 MILE RD
BIG RAPIDS MI 49307

Handicap Accessable:
Y
(21 MILE RD & 150TH AVE)","Temporary Polling Location




Handicap Accessable: 
"
MECOSTA COUNTY,GREEN TOWNSHIP ,     PRECINCT 1,"Permanent Polling Location
GREEN CHRT TWP HALL
21431 NORTHLAND DR
PARIS MI 49338

Handicap Accessable:
Y
","Temporary Polling Location




Handicap Accessable: 
"
MECOSTA COUNTY,HINTON TOWNSHIP ,     PRECINCT 1,"Permanent Polling Location
HINTON TWP. HALL
9013 3 MILE RD
LAKEVIEW MI 48850

Handicap Accessable:
Y
(SW CORNER OF 90TH AVE. & 3 MILE RD.)","Temporary Polling Location




Handicap Accessable: 
"
MECOSTA COUNTY,MARTINY TOWNSHIP ,     PRECINCT 1,"Permanent Polling Location
MARTINY TWP. HALL
15051 110TH AVENUE
RODNEY MI 49342

Handicap Accessable:
Y
","Temporary Polling Location




Handicap Accessable: 
"
MECOSTA COUNTY,MECOSTA TOWNSHIP ,     PRECINCT 1,"Permanent Polling Location
MECOSTA TWP.  HALL
19729 11 MILE RD
BIG RAPIDS MI 49307

Handicap Accessable:
Y
","Temporary Polling Location




Handicap Accessable: 
"
MECOSTA COUNTY,MILLBROOK TOWNSHIP ,     PRECINCT 1,"Permanent Polling Location
MILLBROOK TWP. HALL
3015 JACKSON RD
BLANCHARD MI 49310

Handicap Accessable:
Y
","Temporary Polling Location




Handicap Accessable: 
"
MECOSTA COUNTY,MORTON TOWNSHIP ,     PRECINCT 1,"Permanent Polling Location
MORTON TOWNSHIP HALL
290 W. MAIN ST., MECOSTA
MECOSTA MI 49332

Handicap Accessable:
Y
","Temporary Polling Location




Handicap Accessable: 
"
MECOSTA COUNTY,MORTON TOWNSHIP ,     PRECINCT 2,"Permanent Polling Location
MORTON TWP FIRE DEPT
8260 100TH AVE, C/L
STANWOOD MI 49346

Handicap Accessable:
Y
","Temporary Polling Location




Handicap Accessable: 
"
MECOSTA COUNTY,SHERIDAN TOWNSHIP ,     PRECINCT 1,"Permanent Polling Location
SHERIDAN TWP. HALL
15020 30TH AVE
REMUS MI 49340

Handicap Accessable:
Y
","Temporary Polling Location




Handicap Accessable: 
"
MECOSTA COUNTY,WHEATLAND TOWNSHIP ,     PRECINCT 1,"Permanent Polling Location
WHEATLAND TWP. HALL
201 S. SHERIDAN
REMUS MI 49340

Handicap Accessable:
Y
","Temporary Polling Location




Handicap Accessable: 
"
MENOMINEE COUNTY,CEDARVILLE TOWNSHIP ,     PRECINCT 1,"Permanent Polling Location
CEDARVILLE TWP HALL
N8235 OLD MILL LN
CEDAR RIVER MI 49887

Handicap Accessable:
Y
","Temporary Polling Location




Handicap Accessable: 
"
MENOMINEE COUNTY,DAGGETT TOWNSHIP ,     PRECINCT 1,"Permanent Polling Location
DAGGETT TOWNSHIP HALL
101 S. RAILROAD STREET
DAGGETT MI 49821

Handicap Accessable:
Y
","Temporary Polling Location




Handicap Accessable: 
"
MENOMINEE COUNTY,FAITHORN TOWNSHIP ,     PRECINCT 1,"Permanent Polling Location
FAITHORN TWP HALL
W8508 COUNTY RD 577
VULCAN MI 49892

Handicap Accessable:
Y
","Temporary Polling Location




Handicap Accessable: 
"
MENOMINEE COUNTY,GOURLEY TOWNSHIP ,     PRECINCT 1,"Permanent Polling Location
GOURLEY TOWNSHIP HALL
N 13830 COUNTY ROAD 551
WILSON MI 49896

Handicap Accessable:
Y
(E SIDE OF 551, JUST S OF 34.5 RD)","Temporary Polling Location




Handicap Accessable: 
"
MENOMINEE COUNTY,HARRIS TOWNSHIP ,     PRECINCT 1,"Permanent Polling Location
HARRIS TOWNSHIP HALL
W905 US 2 & 41
WILSON MI 49896

Handicap Accessable:
Y
","Temporary Polling Location




Handicap Accessable: 
"
MENOMINEE COUNTY,HOLMES TOWNSHIP ,     PRECINCT 1,"Permanent Polling Location
HOLMES TOWNSHIP HALL
W7258 CHEESE FACTORY RD
DAGGETT MI 49821

Handicap Accessable:
Y
(N SIDE OF CHEESE FACTORY RD, JUST E OF 577)","Temporary Polling Location




Handicap Accessable: 
"
MENOMINEE COUNTY,INGALLSTON TOWNSHIP ,     PRECINCT 1,"Permanent Polling Location
INGALLSTON TOWNSHIP HALL (GREENWOODS)
W3790 TOWN HALL RD
WALLACE MI 49893

Handicap Accessable:
Y
","Temporary Polling Location




Handicap Accessable: 
"
MENOMINEE COUNTY,LAKE TOWNSHIP ,     PRECINCT 1,"Permanent Polling Location
LAKE TOWNSHIP HALL
N8109 COUNTY ROAD 577
STEPHENSON MI 49887

Handicap Accessable:
Y
(LOCATED ON THE INTERSECTION OF COUNTY ROAD 577 AND G-12)","Temporary Polling Location




Handicap Accessable: 
"
MENOMINEE COUNTY,MELLEN TOWNSHIP ,     PRECINCT 1,"Permanent Polling Location
MELLEN TOWNSHIP HALL
W5631 CO RD 342
WALLACE MI 49893

Handicap Accessable:
Y
","Temporary Polling Location




Handicap Accessable: 
"
MENOMINEE COUNTY,MENOMINEE CITY ,     PRECINCT 1,"Permanent Polling Location
MENOMINEE HIGH SCHL
2101 18TH ST (NORTH GYM DOORS)
MENOMINEE MI 49858

Handicap Accessable:
Y
(GYM ENTRANCE)","Temporary Polling Location




Handicap Accessable: 
"
MENOMINEE COUNTY,MENOMINEE CITY ,     PRECINCT 2,"Permanent Polling Location
MENOMINEE HIGH SCHL
2101 18TH ST (NORTH GYM DOORS)
MENOMINEE MI 49858

Handicap Accessable:
Y
(GYM ENTRANCE)","Temporary Polling Location




Handicap Accessable: 
"
MENOMINEE COUNTY,MENOMINEE CITY ,     PRECINCT 3,"Permanent Polling Location
MENOMINEE HIGH SCHL
2101 18TH ST (NORTH GYM DOORS)
MENOMINEE MI 49858

Handicap Accessable:
Y
(GYM ENTRANCE)","Temporary Polling Location




Handicap Accessable: 
"
MENOMINEE COUNTY,MENOMINEE CITY ,     PRECINCT 4,"Permanent Polling Location
MENOMINEE HIGH SCHL
2101 18TH ST (NORTH GYM DOORS)
MENOMINEE MI 49858

Handicap Accessable:
Y
(GYM ENTRANCE)","Temporary Polling Location




Handicap Accessable: 
"
MENOMINEE COUNTY,MENOMINEE TOWNSHIP ,     PRECINCT 1,"Permanent Polling Location
MENOMINEE TOWNSHIP HALL
N2283 O-1 DRIVE
MENOMINEE MI 49858

Handicap Accessable:
Y
","Temporary Polling Location




Handicap Accessable: 
"
MENOMINEE COUNTY,MEYER TOWNSHIP ,     PRECINCT 1,"Permanent Polling Location
MEYER TWP HALL
W 5480 FIRST ST.
HERMANSVILLE MI 49847

Handicap Accessable:
Y
","Temporary Polling Location




Handicap Accessable: 
"
MENOMINEE COUNTY,NADEAU TOWNSHIP ,     PRECINCT 1,"Permanent Polling Location
NADEAU TWP HALL
403 US 41 N
CARNEY MI 49812

Handicap Accessable:
Y
","Temporary Polling Location




Handicap Accessable: 
"
MENOMINEE COUNTY,SPALDING TOWNSHIP ,     PRECINCT 1,"Permanent Polling Location
SPALDING TOWNSHIP HALL
N15881 PINE STREET
POWERS MI 49874

Handicap Accessable:
Y
","Temporary Polling Location




Handicap Accessable: 
"
MENOMINEE COUNTY,STEPHENSON CITY ,     PRECINCT 1,"Permanent Polling Location
STEPHENSON CITY HALL
W628 SAMUEL STREET
STEPHENSON MI 49887

Handicap Accessable:
Y
","Temporary Polling Location




Handicap Accessable: 
"
MENOMINEE COUNTY,STEPHENSON TOWNSHIP ,     PRECINCT 1,"Permanent Polling Location
STEPHENSON TOWNSHIP HALL
S325 RAILROAD ST
STEPHENSON MI 49887

Handicap Accessable:
Y
","Temporary Polling Location




Handicap Accessable: 
"
MIDLAND COUNTY,COLEMAN CITY ,     PRECINCT 1,"Permanent Polling Location
COLEMAN CITY HALL
201 E. RAILWAY ST.
COLEMAN MI 48618

Handicap Accessable:
N
","Temporary Polling Location




Handicap Accessable: 
"
MIDLAND COUNTY,EDENVILLE TOWNSHIP ,     PRECINCT 1,"Permanent Polling Location
SWANTON MEMORIAL BLD
6422 WATER RD.
EDENVILLE MI 48620

Handicap Accessable:
Y
","Temporary Polling Location




Handicap Accessable: 
"
MIDLAND COUNTY,GENEVA TOWNSHIP ,     PRECINCT 1,"Permanent Polling Location
GENEVA TOWNSHIP HALL
3146 W. BARDEN RD.
COLEMAN MI 48618

Handicap Accessable:
Y
","Temporary Polling Location




Handicap Accessable: 
"
MIDLAND COUNTY,GREENDALE TOWNSHIP ,     PRECINCT 1,"Permanent Polling Location
GREENDALE TWP HALL
4750 W ISABELLA RD
SHEPHERD MI 48883

Handicap Accessable:
Y
","Temporary Polling Location




Handicap Accessable: 
"
MIDLAND COUNTY,HOMER TOWNSHIP ,     PRECINCT 1,"Permanent Polling Location
PUBLIC SAFETY BLDG
222 S. HOMER RD.
MIDLAND MI 48640

Handicap Accessable:
Y
","Temporary Polling Location




Handicap Accessable: 
"
MIDLAND COUNTY,HOMER TOWNSHIP ,     PRECINCT 2,"Permanent Polling Location
PUBLIC SAFETY BLDG
222 S. HOMER RD.
MIDLAND MI 48640

Handicap Accessable:
Y
","Temporary Polling Location




Handicap Accessable: 
"
MIDLAND COUNTY,HOMER TOWNSHIP ,     PRECINCT 3,"Permanent Polling Location
PUBLIC SAFETY BLDG
222 S. HOMER RD.
MIDLAND MI 48640

Handicap Accessable:
Y
","Temporary Polling Location




Handicap Accessable: 
"
MIDLAND COUNTY,HOPE TOWNSHIP ,     PRECINCT 1,"Permanent Polling Location
HOPE TOWNSHIP HALL
5244 N HOPE RD
HOPE MI 48628

Handicap Accessable:
Y
(CORNER OF HOPE AND HULL ROAD)","Temporary Polling Location




Handicap Accessable: 
"
MIDLAND COUNTY,INGERSOLL TOWNSHIP ,     PRECINCT 1,"Permanent Polling Location
INGERSOLL TWP HALL
3026 S SASSE RD
MIDLAND MI 48640

Handicap Accessable:
Y
(CORNER OF SASSE AND FREELAND RD.)","Temporary Polling Location




Handicap Accessable: 
"
MIDLAND COUNTY,INGERSOLL TOWNSHIP ,     PRECINCT 2,"Permanent Polling Location
INGERSOLL TWP HALL
3026 S SASSE RD
MIDLAND MI 48640

Handicap Accessable:
Y
(CORNER OF SASSE AND FREELAND RD.)","Temporary Polling Location




Handicap Accessable: 
"
MIDLAND COUNTY,JASPER TOWNSHIP ,     PRECINCT 1,"Permanent Polling Location
JASPER TOWNSHIP HALL
5595 W. KENT ROAD
SAINT LOUIS MI 48880

Handicap Accessable:
Y
","Temporary Polling Location




Handicap Accessable: 
"
MIDLAND COUNTY,JEROME TOWNSHIP ,     PRECINCT 1,"Permanent Polling Location
JEROME TWP. HALL
737 W. BEAMISH
SANFORD MI 48657

Handicap Accessable:
Y
","Temporary Polling Location




Handicap Accessable: 
"
MIDLAND COUNTY,JEROME TOWNSHIP ,     PRECINCT 2,"Permanent Polling Location
JEROME TWP. HALL
737 W. BEAMISH
SANFORD MI 48657

Handicap Accessable:
Y
","Temporary Polling Location




Handicap Accessable: 
"
MIDLAND COUNTY,LARKIN TOWNSHIP ,     PRECINCT 1,"Permanent Polling Location
LARKIN TOWNSHIP HALL
3016 N. JEFFERSON RD.
MIDLAND MI 48642

Handicap Accessable:
Y
","Temporary Polling Location




Handicap Accessable: 
"
MIDLAND COUNTY,LARKIN TOWNSHIP ,     PRECINCT 2,"Permanent Polling Location
LARKIN TOWNSHIP HALL
3016 N. JEFFERSON RD.
MIDLAND MI 48642

Handicap Accessable:
Y
","Temporary Polling Location




Handicap Accessable: 
"
MIDLAND COUNTY,LEE TOWNSHIP ,     PRECINCT 1,"Permanent Polling Location
LEE TOWNSHIP HALL
1485 W OLSON RD
MIDLAND MI 48640

Handicap Accessable:
Y
(CORNER OF 9 MILE AND OLSON RD.)","Temporary Polling Location




Handicap Accessable: 
"
MIDLAND COUNTY,LEE TOWNSHIP ,     PRECINCT 2,"Permanent Polling Location
LEE TOWNSHIP HALL
1485 W OLSON RD
MIDLAND MI 48640

Handicap Accessable:
Y
(CORNER OF 9 MILE AND OLSON RD.)","Temporary Polling Location




Handicap Accessable: 
"
MIDLAND COUNTY,LINCOLN TOWNSHIP ,     PRECINCT 1,"Permanent Polling Location
LINCOLN TWP HALL
IN AVERILL ON HOPE ROAD, NORTH SAGINAW R
MIDLAND MI 48642

Handicap Accessable:
Y
(1/4 MILE NORTH OF SAGINAW/HOPE RD. INTERSECTION)","Temporary Polling Location




Handicap Accessable: 
"
MIDLAND COUNTY,MIDLAND CITY ,     PRECINCT 1-1,"Permanent Polling Location
MIDLAND HIGH SCHOOL
1301 EASTLAWN DR
MIDLAND MI 48642

Handicap Accessable:
Y
","Temporary Polling Location




Handicap Accessable: 
"
